Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
18332018,Mogambo Khush Hua,New Delhi,77.1502307,28.6939598,Chinese,400,Indian Rupees(Rs.),No,Yes,No,1,3.8,Good,121
18423901,Niti Shake & Ice Cream Hub,New Delhi,77.1499094,28.6936265,"Desserts, Beverages",200,Indian Rupees(Rs.),No,No,No,1,3.8,Good,23
1969,Pacific Asia,New Delhi,77.1489657,28.6925061,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Good,151
18455548,Papa Veg Chinese Food,New Delhi,77.147338,28.694444,Chinese,450,Indian Rupees(Rs.),No,Yes,No,1,3.8,Good,29
310126,Pasta Hut,New Delhi,77.1499993,28.6937247,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,3.5,Good,82
5291,Ram G Snacks & Food Corner,New Delhi,77.1523361,28.6916209,"North Indian, Chinese, Street Food",150,Indian Rupees(Rs.),No,No,No,1,3.5,Good,34
3522,Sandwich King,New Delhi,77.1497494,28.6937508,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,2,3.8,Good,99
18345519,Shake Eat Up,New Delhi,77.1512576,28.6930397,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,1,3.9,Good,155
305967,Starbucks,New Delhi,77.1519766,28.6931087,Cafe,700,Indian Rupees(Rs.),No,No,No,2,3.7,Good,294
18432015,The Chai Story,New Delhi,77.1518426,28.6932029,Cafe,300,Indian Rupees(Rs.),No,No,No,1,3.6,Good,22
18204820,Themis Barbecue House,New Delhi,77.1493702,28.6936643,North Indian,1400,Indian Rupees(Rs.),Yes,No,No,3,3.8,Good,457
18361244,Utsav,New Delhi,77.1493702,28.6939329,Bakery,250,Indian Rupees(Rs.),No,No,No,1,3.5,Good,13
9561,Barbeque Nation,New Delhi,77.1516171,28.6923578,"North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,No,3,4.1,Very Good,937
18466059,Bistro 57,New Delhi,0,0,"Fast Food, Beverages",500,Indian Rupees(Rs.),No,No,No,2,4,Very Good,20
18361780,Calendar Khana Laao,New Delhi,77.1490259,28.6926883,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,Yes,No,3,4.2,Very Good,42
18208880,Chaayos,New Delhi,77.1513743,28.6933618,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,No,1,4.1,Very Good,156
307620,Eleven Course,New Delhi,77.1502689,28.6907955,"North Indian, Chinese, Italian, Mexican, Lebanese",1650,Indian Rupees(Rs.),No,No,No,3,4,Very Good,537
302242,Sinciti,New Delhi,77.1507183,28.6912864,"North Indian, Chinese, Italian, Lebanese, Mexican",1200,Indian Rupees(Rs.),Yes,Yes,No,3,4,Very Good,277
310348,Admission Lounge,New Delhi,77.26883523,28.56240125,"North Indian, Continental, Chinese, Fast Food",2500,Indian Rupees(Rs.),Yes,No,No,4,2.7,Average,24
309680,Al Zaika,New Delhi,77.26652149,28.57086609,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,No,2,2.9,Average,8
1508,Angels in my Kitchen,New Delhi,77.26684134,28.57094736,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,1,3.2,Average,88
18312565,Asian Curry,New Delhi,0,0,"Thai, Chinese",800,Indian Rupees(Rs.),No,No,No,2,3,Average,5
311553,Chaska,New Delhi,77.28829969,28.56238181,"Fast Food, North Indian",500,Indian Rupees(Rs.),No,No,No,2,3.3,Average,47
7720,Chik Chow,New Delhi,77.26801079,28.5693697,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,62
308332,Deep Sweet Corner,New Delhi,77.27004256,28.56563745,"North Indian, Fast Food, Chinese, Mithai",400,Indian Rupees(Rs.),No,No,No,1,2.7,Average,16
306331,Deepika Khaitan's Cakes,New Delhi,77.2687116,28.5613894,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
18303863,Dhaba On Wheels,New Delhi,77.26754777,28.56971362,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,2,2.7,Average,15
212,Domino's Pizza,New Delhi,77.2688462,28.5613573,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,2.8,Average,95
304183,Evergreen Sweets,New Delhi,77.27258228,28.56088235,"North Indian, South Indian, Chinese, Mithai",350,Indian Rupees(Rs.),No,No,No,1,2.8,Average,14
1915,Gopala,New Delhi,77.2682086,28.56929078,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,No,1,3,Average,7
5901,Green Chick Chop,New Delhi,77.26803929,28.5691783,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,3,Average,12
311824,Halal Pizza Fun,New Delhi,77.28950668,28.56250019,"Pizza, Fast Food",450,Indian Rupees(Rs.),No,No,No,1,3.1,Average,7
18376488,Keventers,New Delhi,77.2683973,28.5613147,Beverages,400,Indian Rupees(Rs.),No,Yes,No,1,3.3,Average,13
300013,Khan Chicken Biryani,New Delhi,77.268271,28.561703,North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.9,Average,9
181,McDonald's,New Delhi,77.268936,28.5613658,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,127
18277019,Midnight Bites,New Delhi,77.29113277,28.56298018,"North Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),No,No,No,2,3.1,Average,10
7721,Moti Mahal Delux,New Delhi,77.2681563,28.56921452,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,2,2.9,Average,44
308334,MT Everest Food Corner,New Delhi,77.27250919,28.55941173,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,2,2.9,Average,28
309675,Muradabad Ki Mashoor Sama Chicken Biryani,New Delhi,77.27289509,28.5603414,"Biryani, North Indian",350,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
300020,New Laziz,New Delhi,77.26689197,28.570839,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,2,2.9,Average,6
7717,Talab South Indian Restaurant,New Delhi,77.27209244,28.5608741,"South Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,1,2.7,Average,14
303547,Tipu Sultan Chicken Point,New Delhi,77.28855785,28.56489598,"Biryani, Mughlai",250,Indian Rupees(Rs.),No,No,No,1,3.2,Average,27
18228903,Yo Wok,New Delhi,0,0,"Chinese, Japanese, Thai",750,Indian Rupees(Rs.),Yes,No,No,2,2.8,Average,4
18428200,Zoet Desserts,New Delhi,77.26416081,28.57473537,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,No,2,3,Average,8
18144480,Zooby's Kitchen,New Delhi,77.271844,28.56528,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,No,2,2.8,Average,21
302945,Hotel Malabar,New Delhi,77.27205321,28.55982665,"Kerala, Biryani",400,Indian Rupees(Rs.),No,No,No,1,3.6,Good,129
18471283,Hwealthcafe,New Delhi,77.268831,28.563202,"Cafe, Healthy Food, Continental",800,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,29
18337892,Noorjahan,New Delhi,77.29254572,28.56159495,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,2,3.8,Good,17
267,Pizza Hut Delivery,New Delhi,77.2688462,28.5613573,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,2,3.9,Good,189
18424893,Sushiya Express,New Delhi,77.268211,28.561936,"Sushi, Asian",800,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,30
306526,Tuptakes,New Delhi,77.268779,28.565383,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,No,1,3.6,Good,52
18133511,Annapurna Food Point,New Delhi,0,0,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18456744,Arabian & Turkish Caf��,New Delhi,0,0,"Turkish, Arabian, Moroccan, Lebanese",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
303559,Brij Palace Restaurant,New Delhi,77.2912015,28.56308413,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18352261,Bruncheez,New Delhi,0,0,Fast Food,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
310692,Buena Tierra,New Delhi,0,0,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18313141,Cafe Coffee Day,New Delhi,0,0,Cafe,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
312446,Chokoreto - The Cake Design Studio,New Delhi,0,0,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18245296,Crazylicious Cakes N Desserts,New Delhi,0,0,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18254540,Halal Pizza 'n' Joy,New Delhi,77.28850622,28.56252021,Pizza,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18354644,Shree Bhojnalaya,New Delhi,77.27276199,28.56077074,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
7684,Shree Laxmi Dhaba,New Delhi,77.27276031,28.56047774,North Indian,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18180047,Swaad Restaurant,New Delhi,0,0,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18366586,The Bay Leaf,New Delhi,0,0,"Chinese, Indian",500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
112,Lotus Pond,New Delhi,77.27047574,28.56164062,"Chinese, Seafood, Asian",1800,Indian Rupees(Rs.),Yes,Yes,No,3,4.2,Very Good,391
1903,Cafe Turtle,New Delhi,77.2525938,28.5902907,"Cafe, Italian, Lebanese",1000,Indian Rupees(Rs.),No,No,No,3,3.2,Average,36
300710,Gulfam Kashmiri Wazwan,New Delhi,77.2440626,28.5910927,Mughlai,300,Indian Rupees(Rs.),No,No,No,1,3.4,Average,38
308065,Kit Care Kabab Corner,New Delhi,77.2413685,28.5912845,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,1,2.9,Average,10
18441549,Liter Basar,New Delhi,77.2440626,28.591272,Bakery,350,Indian Rupees(Rs.),No,No,No,1,3.1,Average,7
3685,N. Iqbal Restaurant,New Delhi,77.2435238,28.5916689,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,No,1,3.2,Average,40
303599,Ghalib Kabab Corner,New Delhi,77.242491,28.5922428,"Mughlai, Biryani",300,Indian Rupees(Rs.),No,No,No,1,3.9,Good,251
462,Karim's,New Delhi,77.2436513,28.59126791,"Mughlai, North Indian",800,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,Good,360
18474567,Chick Fish Point,New Delhi,77.2419073,28.5923217,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18434504,Monis Kada Hotel,New Delhi,77.2440626,28.591272,Mughlai,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
680,Comesum,New Delhi,77.2530428,28.5896164,"Fast Food, North Indian, South Indian",350,Indian Rupees(Rs.),No,No,No,1,2.2,Poor,251
18222581,Lunch Express,New Delhi,77.2835266,28.5256742,North Indian,250,Indian Rupees(Rs.),No,No,No,1,3.3,Average,27
18432628,Aloo Bhaji Restaurant,New Delhi,0,0,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18357551,Chinese Corner,New Delhi,77.28726067,28.50184423,"Chinese, South Indian",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18360900,Gupta Bhojnalya,New Delhi,77.2885264,28.5003643,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18358168,Sam's 22,New Delhi,77.28724223,28.50129443,"Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18472680,The Bakery,New Delhi,77.287153,28.5014785,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18409180,Twenty Four Seven,New Delhi,77.2729071,28.5275256,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18429188,Vishal Snacks,New Delhi,77.287037,28.501281,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
310164,Chawla Dhaba,New Delhi,77.2800843,28.5357956,North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3,Average,10
7712,Shri Gupta'z,New Delhi,77.2806012,28.5370818,"Mughlai, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,2,3.2,Average,18
18311948,The Golden Leaf,New Delhi,77.2781976,28.5345304,"North Indian, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,3,Average,6
7483,Red Moon Bakery,New Delhi,77.2759158,28.5327507,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.5,Good,26
18355004,Cafe Point,New Delhi,77.278399,28.5344146,"Fast Food, Beverages",100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18291238,TLC Kitchen,New Delhi,77.2753817,28.5378847,Healthy Food,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18472436,Berco's,New Delhi,77.1064348,28.642553,"Chinese, Thai",1100,Indian Rupees(Rs.),Yes,No,No,3,3.1,Average,5
9037,Bikano Chat Cafe,New Delhi,77.1065259,28.6421961,"North Indian, Street Food, South Indian, Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,No,2,2.6,Average,55
18391581,BonJuz,New Delhi,77.1065016,28.6426602,"Healthy Food, Juices",200,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
7077,Cafe Coffee Day - The Lounge,New Delhi,77.1068818,28.6417977,Cafe,750,Indian Rupees(Rs.),No,No,No,2,2.6,Average,29
306586,Chicago Pizza,New Delhi,77.1064258,28.6426643,Pizza,800,Indian Rupees(Rs.),No,No,No,2,3.2,Average,69
306495,Domino's Pizza,New Delhi,77.1059714,28.6423028,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,3.3,Average,69
9061,Dosa Village,New Delhi,77.106404,28.6426609,South Indian,500,Indian Rupees(Rs.),No,No,No,2,3.2,Average,36
18357946,Dunkin' Donuts,New Delhi,77.1064285,28.6424049,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,No,No,2,3.4,Average,36
308991,Gelato Italiano,New Delhi,77.1064014,28.642365,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,No,No,1,3.3,Average,18
7071,Gelato Vinto,New Delhi,77.1062108,28.642112,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,Yes,No,1,2.7,Average,17
18282040,Keventers,New Delhi,77.1065917,28.642704,Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,19
8379,KFC,New Delhi,77.1062245,28.6422203,"American, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,47
9040,Kings Kulfi,New Delhi,77.1059749,28.6425056,"Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,No,1,3.3,Average,18
18367984,Mr. Sub,New Delhi,77.1062179,28.6425574,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.8,Average,6
4455,Shanghai Moon,New Delhi,77.106489,28.6421265,Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,2.6,Average,71
4454,The Blue Tandoor,New Delhi,77.1063059,28.6426228,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,No,2,2.6,Average,46
4560,Costa Coffee,New Delhi,77.1065639,28.6424982,Cafe,600,Indian Rupees(Rs.),No,No,No,2,3.6,Good,53
4563,Giani's,New Delhi,77.1063609,28.6427806,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,No,No,1,3.9,Good,51
5062,Hinglish - Cafe Beach Bar,New Delhi,77.1068457,28.6424495,"Continental, North Indian, Italian",1600,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Good,792
4568,Spaghetti Kitchen,New Delhi,77.1063393,28.6419495,Italian,2000,Indian Rupees(Rs.),Yes,Yes,No,4,3.8,Good,601
4566,Subway,New Delhi,77.1069047,28.6424575,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,No,2,3.5,Good,65
18383434,Swiss Softy,New Delhi,77.1060471,28.6421787,"Ice Cream, Beverages",250,Indian Rupees(Rs.),No,No,No,1,3.9,Good,31
308972,The Bubble Tea,New Delhi,77.1064068,28.6424882,Beverages,250,Indian Rupees(Rs.),No,No,No,1,3.5,Good,35
307560,Creambell & Chocoxess,New Delhi,77.1064559,28.6423578,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18336478,Hang Out,New Delhi,77.1065198,28.6421902,"Italian, Continental, Fast Food, North Indian",1000,Indian Rupees(Rs.),Yes,No,No,3,0,Not rated,3
309004,Mx Corn,New Delhi,77.1064741,28.6423346,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18492109,The Belgian Fries Company,New Delhi,0,0,"European, American, Street Food",400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
6283,Al-Sameer,New Delhi,77.21546111,28.64599167,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,5
6356,Allure,New Delhi,77.21439444,28.64486111,"North Indian, Chinese, Finger Food",600,Indian Rupees(Rs.),No,No,No,2,2.8,Average,6
18356800,BarShala,New Delhi,77.224386,28.641786,Finger Food,600,Indian Rupees(Rs.),No,No,No,2,3.1,Average,14
18253103,Bikaner House,New Delhi,77.2110097,28.6407217,"North Indian, Street Food, Fast Food, Chinese, South Indian, Mithai",500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
304152,Cafe Coffee Day,New Delhi,77.22227074,28.6429341,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.7,Average,16
18287392,Cafe CoffeeCo,New Delhi,77.2113691,28.6406664,Cafe,350,Indian Rupees(Rs.),No,No,No,1,3.4,Average,21
3116,Cafe Festa,New Delhi,77.2102911,28.6409218,"Cafe, North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,38
308620,Cheers Lounge Bar,New Delhi,77.2104708,28.6402223,"North Indian, Chinese",1100,Indian Rupees(Rs.),Yes,No,No,3,2.8,Average,8
300608,Chowmein Hut,New Delhi,77.21226389,28.64379167,Chinese,200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
302162,Club India Cafe & Restaurant,New Delhi,77.21339095,28.64084258,"North Indian, Fast Food, Chinese, Japanese, Asian, Italian",900,Indian Rupees(Rs.),Yes,No,No,2,2.9,Average,32
308187,Domino's Pizza,New Delhi,77.21074697,28.64558376,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,2,3.1,Average,29
8292,Everest Bakery Cafe,New Delhi,77.21537778,28.64251389,"Cafe, Fast Food, Asian, Italian",700,Indian Rupees(Rs.),No,No,No,2,2.8,Average,19
307114,Everest Kitchen,New Delhi,77.21334167,28.64106944,"North Indian, Chinese, Tibetan, Italian, Fast Food",550,Indian Rupees(Rs.),No,No,No,2,3.2,Average,18
18408059,Exotic Rooftop Restaurant,New Delhi,77.21350629,28.64102619,"Chinese, Thai, Seafood, North Indian, Italian",600,Indian Rupees(Rs.),No,Yes,No,2,3,Average,5
308614,Flavours,New Delhi,77.21406352,28.64601747,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,No,No,2,2.9,Average,11
304217,Gagan Assam Bengal Restaurant,New Delhi,77.21419964,28.64588388,"North Indian, Bengali",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,7
302724,Gold Resto Bar,New Delhi,77.21711855,28.6417221,"North Indian, Chinese",850,Indian Rupees(Rs.),Yes,No,No,2,2.9,Average,8
5799,Grand Madras Cafe,New Delhi,77.21133538,28.64665684,South Indian,250,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
3117,Green Chilli,New Delhi,77.21048,28.6418801,"North Indian, Chinese, Continental",800,Indian Rupees(Rs.),Yes,No,No,2,2.8,Average,17
300639,Gurdev Punjabi Restaurant,New Delhi,77.21650167,28.64538,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3,Average,8
18384879,Haji Irshad Biryani Centre,New Delhi,77.20943915,28.62486609,Biryani,200,Indian Rupees(Rs.),No,No,No,1,3,Average,6
18481280,Hungerzz Grill,New Delhi,0,0,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,3,Average,4
300635,Janta Sweets,New Delhi,77.21159454,28.64754161,"Street Food, Mithai",200,Indian Rupees(Rs.),No,No,No,1,3,Average,9
302159,Khosla Cafe,New Delhi,77.2112792,28.6407474,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,18
18204494,King Bar & Restaurant,New Delhi,77.21226476,28.64533983,"North Indian, Chinese, Continental",900,Indian Rupees(Rs.),Yes,No,No,2,3,Average,10
305135,Le Fairway Restaurant & Bar,New Delhi,77.21077781,28.64423731,"North Indian, Continental",1000,Indian Rupees(Rs.),Yes,No,No,3,3.1,Average,17
302155,Madan Cafe & Restaurant,New Delhi,77.21124167,28.640825,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,28
3119,Malhotra Restaurant,New Delhi,77.2103809,28.64102,"North Indian, Chinese, Continental, Italian",800,Indian Rupees(Rs.),Yes,No,No,2,2.9,Average,32
3254,Metropolis Bar,New Delhi,77.21045556,28.64062222,"Chinese, Continental, North Indian",700,Indian Rupees(Rs.),No,No,No,2,3,Average,22
302272,Mikky Restaurant,New Delhi,77.21796833,28.64574667,North Indian,800,Indian Rupees(Rs.),No,No,No,2,2.8,Average,18
300616,Mourya Sweets Chat Bhandar,New Delhi,77.20978611,28.64710556,"Fast Food, Chinese, Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
5796,My Bar & Restaurant,New Delhi,77.2107852,28.640745,"North Indian, Chinese, Italian, Continental",700,Indian Rupees(Rs.),No,No,No,2,3.2,Average,679
310595,My Love Restaurant & Bar,New Delhi,77.2094826,28.638784,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,3,2.7,Average,19
303788,Organic German Bakeshop - Brown Bread Bakery,New Delhi,77.2122674,28.6408418,"Fast Food, Continental, Italian, Bakery",600,Indian Rupees(Rs.),No,No,No,2,3.2,Average,22
305490,Paankhuri Restaurant,New Delhi,77.21423384,28.64522214,North Indian,500,Indian Rupees(Rs.),No,No,No,2,3,Average,5
300620,Pardeep Corner,New Delhi,77.21111389,28.64571111,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.3,Average,25
18218076,Pehalwan Da Hotel,New Delhi,77.21426713,28.64784229,Mughlai,350,Indian Rupees(Rs.),No,No,No,1,3.1,Average,6
308682,Pizza Hut Delivery,New Delhi,77.21523765,28.64436148,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,2,2.8,Average,26
18198465,Re Cafe,New Delhi,77.21764829,28.64569263,"Continental, Fast Food",1300,Indian Rupees(Rs.),Yes,No,No,3,3.1,Average,14
311879,Rumi Amritsari Naan,New Delhi,77.2104258,28.6421442,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,12
1888,Sagar Bar-Be Que,New Delhi,77.21072584,28.64012372,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,37
301191,Satyam Rooftop Restaurant,New Delhi,77.21341833,28.64063,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,No,No,2,2.9,Average,9
6345,Sethi Restaurant,New Delhi,77.21133667,28.64541167,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,No,2,2.8,Average,8
18272388,Shri Bankey Bihari Samosa Wala,New Delhi,0,0,Street Food,100,Indian Rupees(Rs.),No,No,No,1,3.1,Average,5
6355,Sonu South Indian Restaurant,New Delhi,77.21123043,28.64613634,"South Indian, North Indian",300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,8
300571,Southern Welcome Restaurant,New Delhi,77.21554611,28.64581886,"South Indian, North Indian",250,Indian Rupees(Rs.),No,No,No,1,2.7,Average,7
302173,Swagat Dhaba,New Delhi,77.2106504,28.6406874,North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.7,Average,12
5801,Tadka 4986,New Delhi,77.2131708,28.6404495,"Chinese, Italian, North Indian",600,Indian Rupees(Rs.),No,No,No,2,3.4,Average,37
18261165,The Drunkyard Cafe,New Delhi,77.21558299,28.64141166,"North Indian, Chinese, Continental, Thai",850,Indian Rupees(Rs.),Yes,No,No,2,3,Average,8
302188,The Gem Bar & Restaurant,New Delhi,77.21615497,28.64154113,"Continental, North Indian, Chinese",1400,Indian Rupees(Rs.),Yes,No,No,3,3.2,Average,18
18017258,The Indian Grill Restaurant,New Delhi,77.21508846,28.64598569,"North Indian, Continental",600,Indian Rupees(Rs.),No,No,No,2,2.8,Average,10
3094,True Blue,New Delhi,77.217927,28.645035,"North Indian, Mughlai, Chinese",900,Indian Rupees(Rs.),Yes,No,No,2,3,Average,11
